KeyRecordLink|MasterID|TargetID|KeyDataSet|KeyLinkType|LinkConfidence|Transfer
349148|fanajaegotay_maryland|fanajaegotay_maryland_2018|5|2|1|0
349149|spenceranderson_maryland|spenceranderson_maryland_2018|5|2|1|0
349150|briancobbs_maryland|briancobbs_maryland_2018|5|2|1|0
349151|jordanmosley_maryland|jordanmosley_maryland_2018|5|2|1|0
349152|ahmadmccullough_maryland|ahmadmccullough_maryland_2018|5|2|1|0
349153|chancecampbell_maryland|chancecampbell_maryland_2018|5|2|1|0
349154|josephpetrino_maryland|josephpetrino_maryland_2018|5|2|1|0
349155|nathanscheelhaase_illinois|nathanscheelhaase_illinois_2009|5|2|1|0
349156|stevehull_illinois|stevehull_illinois_2009|5|2|1|0
349157|jakefeldmeyer_illinois|jakefeldmeyer_illinois_2009|5|2|1|0
349158|timkynard_illinois|timkynard_illinois_2009|5|2|1|0
349159|danielfaalele_minnesota|danielfaalele_minnesota_2018|5|2|1|0
349160|rashodbateman_minnesota|rashodbateman_minnesota_2018|5|2|1|0
349161|alexreigelsperger_minnesota|alexreigelsperger_minnesota_2018|5|2|1|0
349162|jamaalteague_minnesota|jamaalteague_minnesota_2018|5|2|1|0
349163|nolanedmonds_minnesota|nolanedmonds_minnesota_2018|5|2|1|0
349164|jasondickson_minnesota|jasondickson_minnesota_2018|5|2|1|0
349165|jornellbrooks_minnesota|jornellbrooks_minnesota_2018|5|2|1|0
349166|terellsmith_minnesota|terellsmith_minnesota_2018|5|2|1|0
349167|brevynspannford_minnesota|brevynspannford_minnesota_2018|5|2|1|0
349168|austinbeier_minnesota|austinbeier_minnesota_2018|5|2|1|0
349169|brycewilliams_minnesota|brycewilliams_minnesota_2018|5|2|1|0
349170|erikgibson_minnesota|erikgibson_minnesota_2018|5|2|1|0
349171|mayanahanotu_minnesota|mayanahanotu_minnesota_2018|5|2|1|0
349172|braelenoliver_minnesota|braelenoliver_minnesota_2018|5|2|1|0
349173|jackyork_minnesota|jackyork_minnesota_2018|5|2|1|0
349174|thomasrush_minnesota|thomasrush_minnesota_2018|5|2|1|0
349175|marianosorimarin_minnesota|marianosorimarin_minnesota_2018|5|2|1|0
349176|grantnorton_minnesota|grantnorton_minnesota_2018|5|2|1|0
349177|cjsmith_minnesota|cjsmith_minnesota_2018|5|2|1|0
349178|joshaune_minnesota|joshaune_minnesota_2018|5|2|1|0
349179|nathanboe_minnesota|nathanboe_minnesota_2018|5|2|1|0
349180|jonwisnieski_iowa|jonwisnieski_iowa_2013|5|2|1|0
349181|colingoebel_iowa|colingoebel_iowa_2013|5|2|1|0
349182|johnkenny_iowa|johnkenny_iowa_2013|5|2|1|0
349183|reggiespearman_iowa|reggiespearman_iowa_2013|5|2|1|0
349184|seanwelsh_iowa|seanwelsh_iowa_2013|5|2|1|0
349185|malikrucker_iowa|malikrucker_iowa_2013|5|2|1|0
349186|brantgressel_iowa|brantgressel_iowa_2013|5|2|1|0
349187|solomonwarfield_iowa|solomonwarfield_iowa_2013|5|2|1|0
349188|derrickwillies_iowa|derrickwillies_iowa_2013|5|2|1|0
349189|nicshimonek_iowa|nicshimonek_iowa_2013|5|2|1|0
349190|desmondking_iowa|desmondking_iowa_2013|5|2|1|0
349191|leshundaniels_iowa|leshundaniels_iowa_2013|5|2|1|0
349192|nathanbazata_iowa|nathanbazata_iowa_2013|5|2|1|0
349193|damondpowell_iowa|damondpowell_iowa_2013|5|2|1|0
349194|ikeboettger_iowa|ikeboettger_iowa_2013|5|2|1|0
349195|andreharris_iowa|andreharris_iowa_2013|5|2|1|0
349196|ajjones_iowa|ajjones_iowa_2013|5|2|1|0
349197|jonathanparker_iowa|jonathanparker_iowa_2013|5|2|1|0
349198|mattvandeberg_iowa|mattvandeberg_iowa_2013|5|2|1|0
349199|joseyjewell_iowa|joseyjewell_iowa_2013|5|2|1|0
349200|akrumwadley_iowa|akrumwadley_iowa_2013|5|2|1|0
349201|kevinward_iowa|kevinward_iowa_2013|5|2|1|0
349202|boonemyers_iowa|boonemyers_iowa_2013|5|2|1|0
349203|connorkeane_iowa|connorkeane_iowa_2013|5|2|1|0
349204|kaydenlyles_wisconsin|kaydenlyles_wisconsin_2017|5|2|1|0
349205|jakeferguson_wisconsin|jakeferguson_wisconsin_2017|5|2|1|0
349206|jonathantaylor_wisconsin|jonathantaylor_wisconsin_2017|5|2|1|0
349207|tylerbeach_wisconsin|tylerbeach_wisconsin_2017|5|2|1|0
349208|andrewvanginkel_wisconsin|andrewvanginkel_wisconsin_2017|5|2|1|0
349209|jackcoan_wisconsin|jackcoan_wisconsin_2017|5|2|1|0
349210|izayahgreenmay_wisconsin|izayahgreenmay_wisconsin_2017|5|2|1|0
349211|loganbruss_wisconsin|loganbruss_wisconsin_2017|5|2|1|0
349212|aaronvopal_wisconsin|aaronvopal_wisconsin_2017|5|2|1|0
349213|scottnelson_wisconsin|scottnelson_wisconsin_2017|5|2|1|0
349214|cadegreen_wisconsin|cadegreen_wisconsin_2017|5|2|1|0
349215|alexfenton_wisconsin|alexfenton_wisconsin_2017|5|2|1|0
349216|madisoncone_wisconsin|madisoncone_wisconsin_2017|5|2|1|0
349217|emmetperry_wisconsin|emmetperry_wisconsin_2017|5|2|1|0
349218|faionhicks_wisconsin|faionhicks_wisconsin_2017|5|2|1|0
349219|dannyvandenboom_wisconsin|dannyvandenboom_wisconsin_2017|5|2|1|0
