KeyRecordLink|MasterID|TargetID|KeyDataSet|KeyLinkType|LinkConfidence|Transfer
383243|keenanburton_kentucky|keenanburton_kentucky_2003|3|2|1|0
383244|jonathanwilhite_auburn|jonathanwilhite_auburn_2005|3|2|1|0
383245|tonyhills_texas|tonyhills_texas_2003|3|2|1|0
383246|jackikegwuonu_wisconsin|jackikegwuonu_wisconsin_2004|3|2|1|0
383247|derekfine_kansas|derekfine_kansas_2002|3|2|1|0
383248|stanfordkeglar_purdue|stanfordkeglar_purdue_2003|3|2|1|0
383249|joshsitton_centralflorida|joshsitton_centralflorida_2004|3|2|1|0
383250|kennymoore_wakeforest|kennymoore_wakeforest_2003|3|2|1|0
383251|robertjames_arizonastate|robertjames_arizonastate_2002|3|2|1|0
383252|ryantorain_arizonastate|ryantorain_arizonastate_2006|3|2|1|0
383253|garybarnidge_louisville|garybarnidge_louisville_2004|3|2|1|0
383254|orlandoscandrick_boisestate|orlandoscandrick_boisestate_2005|3|2|1|0
383255|demariopressley_northcarolinastate|demariopressley_northcarolinastate_2004|3|2|1|0
383256|jasonshirley_fresnostate|jasonshirley_fresnostate_2003|3|2|1|0
383257|alvinbowen_iowastate|alvinbowen_iowastate_2005|3|2|1|0
383258|carltonpowell_virginiatech|carltonpowell_virginiatech_2003|3|2|1|0
383259|brenogiacomini_louisville|brenogiacomini_louisville_2004|3|2|1|0
383260|frankokam_texas|frankokam_texas_2004|3|2|1|0
383261|letroyguion_floridastate|letroyguion_floridastate_2005|3|2|1|0
383262|matthewslater_ucla|matthewslater_ucla_2003|3|2|1|0
383263|thomaswilliams_usc|thomaswilliams_usc_2003|3|2|1|0
383264|dennisdixon_oregon|dennisdixon_oregon_2003|3|2|1|0
383265|royschuening_oregonstate|royschuening_oregonstate_2003|3|2|1|0
383266|kellendavis_michiganstate|kellendavis_michiganstate_2003|3|2|1|0
383267|traewilliams_southflorida|traewilliams_southflorida_2003|3|2|1|0
383268|marcushoward_georgia|marcushoward_georgia_2003|3|2|1|0
383269|erikainge_tennessee|erikainge_tennessee_2004|3|2|1|0
383270|carlnicks_nebraska|carlnicks_nebraska_2006|3|2|1|0
383271|jonathangoff_vanderbilt|jonathangoff_vanderbilt_2003|3|2|1|0
383272|erikwalden_middletennesseestate|erikwalden_middletennesseestate_2003|3|2|1|0
383273|trevorscott_buffalo|trevorscott_buffalo_2004|3|2|1|0
383274|barryrichardson_clemson|barryrichardson_clemson_2004|3|2|1|0
383275|thomasbrown_georgia|thomasbrown_georgia_2004|3|2|1|0
383276|dominiquebarber_minnesota|dominiquebarber_minnesota_2004|3|2|1|0
383277|joshmorgan_virginiatech|joshmorgan_virginiatech_2004|3|2|1|0
383278|genohayes_floridastate|genohayes_floridastate_2005|3|2|1|0
383279|jalenparmele_toledo|jalenparmele_toledo_2004|3|2|1|0
383280|taylormehlhaff_wisconsin|taylormehlhaff_wisconsin_2004|3|2|1|0
383281|nickhayden_wisconsin|nickhayden_wisconsin_2004|3|2|1|0
383282|kevinrobinson_utahstate|kevinrobinson_utahstate_2003|3|2|1|0
383283|spencerlarsen_arizona|spencerlarsen_arizona_2010|3|2|1|0
383284|mikegibson_california|mikegibson_california_2006|3|2|1|0
383285|chrisharrington_texasam|chrisharrington_texasam_2003|3|2|1|0
383286|johnsullivan_notredame|johnsullivan_notredame_2003|3|2|1|0
383287|mikehumpal_iowa|mikehumpal_iowa_2003|3|2|1|0
383288|tylerschmitt_sandiegostate|tylerschmitt_sandiegostate_2004|3|2|1|0
383289|ahtybarubin_iowastate|ahtybarubin_iowastate_2006|3|2|1|0
383290|dejuantribble_bostoncollege|dejuantribble_bostoncollege_2003|3|2|1|0
383291|tomsanti_virginia|tomsanti_virginia_2004|3|2|1|0
383292|boruud_nebraska|boruud_nebraska_2003|3|2|1|0
383293|andrewoodson_kentucky|andrewoodson_kentucky_2003|3|2|1|0
383294|roberthenderson_southernmississippi|roberthenderson_southernmississippi_2003|3|2|1|0
383295|mikehart_michigan|mikehart_michigan_2004|3|2|1|0
383296|harukinakamura_cincinnati|harukinakamura_cincinnati_2004|3|2|1|0
383297|ervinbaldwin_michiganstate|ervinbaldwin_michiganstate_2006|3|2|1|0
383298|mattflynn_lsu|mattflynn_lsu_2003|3|2|1|0
383299|nategarner_arkansas|nategarner_arkansas_2003|3|2|1|0
383300|wilreyfontenot_arizona|wilreyfontenot_arizona_2003|3|2|1|0
383301|chaunceywashington_usc|chaunceywashington_usc_2003|3|2|1|0
383302|larrygrant_ohiostate|larrygrant_ohiostate_2006|3|2|1|0
383303|justinharper_virginiatech|justinharper_virginiatech_2004|3|2|1|0
383304|landoncohen_ohio|landoncohen_ohio_2004|3|2|1|0
383305|brettswain_sandiegostate|brettswain_sandiegostate_2003|3|2|1|0
