KeyRecordLink|MasterID|TargetID|KeyDataSet|KeyLinkType|LinkConfidence|Transfer
525843|cedricogbuehi_texasam|cedricogbuehi_texasam_2010|6|2|1|0
525844|andruspeat_stanford|andruspeat_stanford_2012|6|2|1|0
525845|brandonscherff_iowa|brandonscherff_iowa_2010|6|2|1|0
525846|lakentomlinson_duke|lakentomlinson_duke_2010|6|2|1|0
525847|vicbeasley_clemson|vicbeasley_clemson_2010|6|2|1|0
525848|michaelbennett_ohiostate|michaelbennett_ohiostate_2011|6|2|1|0
525849|joeybosa_ohiostate|joeybosa_ohiostate_2013|6|2|1|0
525850|malcombrown_texas|malcombrown_texas_2012|6|2|1|0
525851|eddiegoldman_floridastate|eddiegoldman_floridastate_2012|6|2|1|0
525852|nateorchard_utah|nateorchard_utah_2011|6|2|1|0
525853|shaneray_missouri|shaneray_missouri_2011|6|2|1|0
525854|dannyshelton_washington|dannyshelton_washington_2011|6|2|1|0
525855|leonardwilliams_usc|leonardwilliams_usc_2012|6|2|1|0
525856|pauldawson_tcu|pauldawson_tcu_2011|6|2|1|0
525857|treydepriest_alabama|treydepriest_alabama_2011|6|2|1|0
525858|erickendricks_ucla|erickendricks_ucla_2010|6|2|1|0
525859|hauolikikaha_washington|hauolikikaha_washington_2010|6|2|1|0
525860|benardrickmckinney_mississippistate|benardrickmckinney_mississippistate_2011|6|2|1|0
525861|shaqthompson_washington|shaqthompson_washington_2012|6|2|1|0
525862|landoncollins_alabama|landoncollins_alabama_2012|6|2|1|0
525863|kurtisdrummond_michiganstate|kurtisdrummond_michiganstate_2010|6|2|1|0
525864|ifoekpreolomu_oregon|ifoekpreolomu_oregon_2011|6|2|1|0
525865|senquezgolson_olemiss|senquezgolson_olemiss_2011|6|2|1|0
525866|vernonhargreavesiii_florida|vernonhargreavesiii_florida_2013|6|2|1|0
525867|gerodholliman_louisville|gerodholliman_louisville_2011|6|2|1|0
525868|gerodholliman_louisville|gerodholliman_louisville_2012|6|2|1|0
525869|jalenramsey_floridastate|jalenramsey_floridastate_2013|6|2|1|0
525870|robertoaguayo_floridastate|robertoaguayo_floridastate_2012|6|2|1|0
525871|bradcraddock_maryland|bradcraddock_maryland_2013|6|2|1|0
525872|jkscott_alabama|jkscott_alabama_2014|6|2|1|0
525873|marioalford_westvirginia|marioalford_westvirginia_2013|6|2|1|0
525874|kaelinclay_utah|kaelinclay_utah_2014|6|2|1|0
525875|tylerlockett_kansasstate|tylerlockett_kansasstate_2011|6|2|1|0
525876|marcusmurphy_missouri|marcusmurphy_missouri_2010|6|2|1|0
525877|shaqthompson_washington|shaqthompson_washington_2012|6|2|1|0
525878|trevoneboykin_tcu|trevoneboykin_tcu_2011|6|2|1|0
525879|keenanreynolds_navy|keenanreynolds_navy_2012|6|2|1|0
525880|deshaunwatson_clemson|deshaunwatson_clemson_2014|6|2|1|0
525881|dalvincook_floridastate|dalvincook_floridastate_2014|6|2|1|0
525882|ezekielelliott_ohiostate|ezekielelliott_ohiostate_2013|6|2|1|0
525883|leonardfournette_lsu|leonardfournette_lsu_2014|6|2|1|0
525884|roycefreeman_oregon|roycefreeman_oregon_2014|6|2|1|0
525885|derrickhenry_alabama|derrickhenry_alabama_2013|6|2|1|0
525886|christianmccaffrey_stanford|christianmccaffrey_stanford_2014|6|2|1|0
525887|larryroseiii_newmexicostate|larryroseiii_newmexicostate_2014|6|2|1|0
525888|coreycoleman_baylor|coreycoleman_baylor_2012|6|2|1|0
525889|willfuller_notredame|willfuller_notredame_2013|6|2|1|0
525890|rogerlewis_bowlinggreen|rogerlewis_bowlinggreen_2014|6|2|1|0
525891|sterlingshepard_oklahoma|sterlingshepard_oklahoma_2012|6|2|1|0
525892|jujusmithschuster_usc|jujusmithschuster_usc_2014|6|2|1|0
525893|laquontreadwell_olemiss|laquontreadwell_olemiss_2013|6|2|1|0
525894|jakebutt_michigan|jakebutt_michigan_2013|6|2|1|0
525895|hunterhenry_arkansas|hunterhenry_arkansas_2013|6|2|1|0
525896|austinhooper_stanford|austinhooper_stanford_2013|6|2|1|0
525897|jordanleggett_clemson|jordanleggett_clemson_2013|6|2|1|0
525898|vadalalexander_lsu|vadalalexander_lsu_2012|6|2|1|0
525899|jackallen_michiganstate|jackallen_michiganstate_2011|6|2|1|0
525900|austinblythe_iowa|austinblythe_iowa_2011|6|2|1|0
525901|jackconklin_michiganstate|jackconklin_michiganstate_2012|6|2|1|0
525902|taylordecker_ohiostate|taylordecker_ohiostate_2012|6|2|1|0
525903|spencerdrango_baylor|spencerdrango_baylor_2011|6|2|1|0
525904|patelflein_ohiostate|patelflein_ohiostate_2012|6|2|1|0
525905|danfeeney_indiana|danfeeney_indiana_2012|6|2|1|0
525906|joshuagarnett_stanford|joshuagarnett_stanford_2012|6|2|1|0
525907|roderickjohnson_floridastate|roderickjohnson_floridastate_2014|6|2|1|0
525908|ryankelly_alabama|ryankelly_alabama_2011|6|2|1|0
525909|jasonspriggs_indiana|jasonspriggs_indiana_2012|6|2|1|0
525910|ronniestanley_notredame|ronniestanley_notredame_2012|6|2|1|0
525911|joethuney_northcarolinastate|joethuney_northcarolinastate_2011|6|2|1|0
525912|sebastiantretola_arkansas|sebastiantretola_arkansas_2014|6|2|1|0
525913|laremytunsil_olemiss|laremytunsil_olemiss_2013|6|2|1|0
525914|landonturner_northcarolina|landonturner_northcarolina_2011|6|2|1|0
525915|andrewbillings_baylor|andrewbillings_baylor_2013|6|2|1|0
525916|joeybosa_ohiostate|joeybosa_ohiostate_2013|6|2|1|0
525917|deforestbuckner_oregon|deforestbuckner_oregon_2012|6|2|1|0
525918|jonathanbullard_florida|jonathanbullard_florida_2012|6|2|1|0
525919|shiliquecalhoun_michiganstate|shiliquecalhoun_michiganstate_2011|6|2|1|0
525920|kennyclark_ucla|kennyclark_ucla_2013|6|2|1|0
525921|sheldonday_notredame|sheldonday_notredame_2012|6|2|1|0
525922|mylesgarrett_texasam|mylesgarrett_texasam_2014|6|2|1|0
525923|shaqlawson_clemson|shaqlawson_clemson_2012|6|2|1|0
525924|shaqlawson_clemson|shaqlawson_clemson_2013|6|2|1|0
525925|emmanuelogbah_oklahomastate|emmanuelogbah_oklahomastate_2012|6|2|1|0
525926|ashawnrobinson_alabama|ashawnrobinson_alabama_2013|6|2|1|0
525927|adolphuswashington_ohiostate|adolphuswashington_ohiostate_2012|6|2|1|0
525928|kentrellbrothers_missouri|kentrellbrothers_missouri_2011|6|2|1|0
525929|suacravens_usc|suacravens_usc_2013|6|2|1|0
525930|tylermatakevich_temple|tylermatakevich_temple_2012|6|2|1|0
525931|blakemartinez_stanford|blakemartinez_stanford_2012|6|2|1|0
525932|raekwonmcmillan_ohiostate|raekwonmcmillan_ohiostate_2014|6|2|1|0
525933|reggieragland_alabama|reggieragland_alabama_2012|6|2|1|0
525934|jaylonsmith_notredame|jaylonsmith_notredame_2013|6|2|1|0
525935|ericstriker_oklahoma|ericstriker_oklahoma_2012|6|2|1|0
525936|anthonywalker_northwestern|anthonywalker_northwestern_2013|6|2|1|0
525937|mackensiealexander_clemson|mackensiealexander_clemson_2013|6|2|1|0
525938|vonnbell_ohiostate|vonnbell_ohiostate_2013|6|2|1|0
525939|traeelston_olemiss|traeelston_olemiss_2012|6|2|1|0
525940|eddiejackson_alabama|eddiejackson_alabama_2013|6|2|1|0
525941|jayronkearse_clemson|jayronkearse_clemson_2013|6|2|1|0
525942|desmondking_iowa|desmondking_iowa_2013|6|2|1|0
525943|jourdanlewis_michigan|jourdanlewis_michigan_2013|6|2|1|0
525944|marcusmaye_florida|marcusmaye_florida_2012|6|2|1|0
525945|jalenmills_lsu|jalenmills_lsu_2012|6|2|1|0
525946|jabrillpeppers_michigan|jabrillpeppers_michigan_2014|6|2|1|0
525947|jalenramsey_floridastate|jalenramsey_floridastate_2013|6|2|1|0
525948|zacksanchez_oklahoma|zacksanchez_oklahoma_2012|6|2|1|0
525949|darianthompson_boisestate|darianthompson_boisestate_2011|6|2|1|0
525950|robertoaguayo_floridastate|robertoaguayo_floridastate_2012|6|2|1|0
525951|danielcarlson_auburn|danielcarlson_auburn_2013|6|2|1|0
525952|jakeelliott_memphis|jakeelliott_memphis_2013|6|2|1|0
525953|kaimifairbairn_ucla|kaimifairbairn_ucla_2012|6|2|1|0
525954|drewkaser_texasam|drewkaser_texasam_2011|6|2|1|0
525955|evanberry_tennessee|evanberry_tennessee_2014|6|2|1|0
525956|morganburns_kansasstate|morganburns_kansasstate_2011|6|2|1|0
525957|antoniocallaway_florida|antoniocallaway_florida_2015|6|2|1|0
525958|jakeemgrant_texastech|jakeemgrant_texastech_2011|6|2|1|0
525959|christiankirk_texasam|christiankirk_texasam_2015|6|2|1|0
525960|williamlikely_maryland|williamlikely_maryland_2013|6|2|1|0
525961|christianmccaffrey_stanford|christianmccaffrey_stanford_2014|6|2|1|0
525962|dantepettis_washington|dantepettis_washington_2014|6|2|1|0
525963|cameronsutton_tennessee|cameronsutton_tennessee_2013|6|2|1|0
525964|ryanswitzer_northcarolina|ryanswitzer_northcarolina_2013|6|2|1|0
525965|lamarjackson_louisville|lamarjackson_louisville_2015|6|2|1|0
525966|dalvincook_floridastate|dalvincook_floridastate_2014|6|2|1|0
525967|dontaforeman_texas|dontaforeman_texas_2014|6|2|1|0
525968|donnelpumphrey_sandiegostate|donnelpumphrey_sandiegostate_2013|6|2|1|0
525969|coreydavis_westernmichigan|coreydavis_westernmichigan_2013|6|2|1|0
525970|zayjones_eastcarolina|zayjones_eastcarolina_2013|6|2|1|0
525971|johnross_washington|johnross_washington_2013|6|2|1|0
525972|dedewestbrook_oklahoma|dedewestbrook_oklahoma_2015|6|2|1|0
525973|jakebutt_michigan|jakebutt_michigan_2013|6|2|1|0
525974|evanengram_olemiss|evanengram_olemiss_2013|6|2|1|0
525975|ojhoward_alabama|ojhoward_alabama_2013|6|2|1|0
525976|patelflein_ohiostate|patelflein_ohiostate_2012|6|2|1|0
525977|danfeeney_indiana|danfeeney_indiana_2012|6|2|1|0
525978|dorianjohnson_pittsburgh|dorianjohnson_pittsburgh_2013|6|2|1|0
525979|roderickjohnson_floridastate|roderickjohnson_floridastate_2014|6|2|1|0
525980|ethanpocic_lsu|ethanpocic_lsu_2013|6|2|1|0
525981|billyprice_ohiostate|billyprice_ohiostate_2013|6|2|1|0
525982|ryanramczyk_wisconsin|ryanramczyk_wisconsin_2013|6|2|1|0
525983|camrobinson_alabama|camrobinson_alabama_2014|6|2|1|0
525984|nicosiragusa_sandiegostate|nicosiragusa_sandiegostate_2012|6|2|1|0
525985|connorwilliams_texas|connorwilliams_texas_2015|6|2|1|0
525986|jonathanallen_alabama|jonathanallen_alabama_2013|6|2|1|0
525987|derekbarnett_tennessee|derekbarnett_tennessee_2014|6|2|1|0
525988|mylesgarrett_texasam|mylesgarrett_texasam_2014|6|2|1|0
525989|carllawson_auburn|carllawson_auburn_2013|6|2|1|0
525990|edoliver_houston|edoliver_houston_2016|6|2|1|0
525991|demarcuswalker_floridastate|demarcuswalker_floridastate_2013|6|2|1|0
525992|carloswatkins_clemson|carloswatkins_clemson_2012|6|2|1|0
525993|christianwilkins_clemson|christianwilkins_clemson_2015|6|2|1|0
525994|zachcunningham_vanderbilt|zachcunningham_vanderbilt_2013|6|2|1|0
525995|reubenfoster_alabama|reubenfoster_alabama_2013|6|2|1|0
525996|jabrillpeppers_michigan|jabrillpeppers_michigan_2014|6|2|1|0
