,247_index,school,year,playerName,highSchool,city,state,position,height,weight,compRating,compStars,nationalRank,positionRank,stateRank,247Rating,247Stars,247positionRank,247stateRank,displayName,ID,247nationalRank,confidence,rivalsrivals_index,rivalsschool,rivalsyear,rivalsplayerName,rivalscity,rivalsstate,rivalshighSchool,rivalsposition,rivalsheight,rivalsweight,rivalsstars,rivalsnationalRank,rivalspositionRank,rivalsstateRank,rivalsdisplayName,rivalsID,rivalsrawSchool
972,25686,ucla,2015,willlockett,Manvel,Manvel,TX,CB,72.0,182,0.8509,3,859,80,113, 84  ,6.0,105,141,Will Lockett,willlockett_ucla,,0.826530612244898,25337,ucla,2015,williamlockett,Manvel,TX,Manvel,DB,71.0,185.0,3,,71.0,99.0,William Lockett,williamlockett_ucla,UCLA
973,25717,arizonastate,2008,kemontebateman,Crenshaw,Los Angeles,CA,WR,72.0,180,0.9167,4,192,28,24, 70  ,6.0,N/A,N/A,Kemonte Bateman,kemontebateman_arizonastate,,0.8775510204081632,25017,arizonastate,2008,clintfloyd,Los Angeles,CA,Crenshaw,WR,70.0,172.0,3,,,,Clint Floyd,clintfloyd_arizonastate,Arizona State
974,25729,arizonastate,2008,clintfloyd,Crenshaw,Los Angeles,CA,WR,70.0,172,0.8479,3,774,91,84,  N/A  ,3.0,N/A,N/A,Clint Floyd,clintfloyd_arizonastate,,0.8775510204081632,26943,arizonastate,2008,kemontebateman,Los Angeles,CA,Crenshaw,WR,72.0,176.0,4,99.0,17.0,13.0,Kemonte Bateman,kemontebateman_arizonastate,Arizona State
975,25793,utah,2015,siaosimariner,Tustin,Tustin,CA,WR,75.0,180,0.8607,3,631,76,73, 91  ,7.0,33,41,Siaosi Mariner,siaosimariner_utah,,0.868131868131868,24022,utah,2015,georgewilson,Tustin,CA,Tustin,WR,75.0,185.0,3,,95.0,95.0,George Wilson,georgewilson_utah,Utah
976,25801,utah,2015,kevendixon,Buena Park,Buena Park,CA,OT,77.0,277,0.8488,3,910,95,107, 86  ,6.0,89,104,Keven Dixon,kevendixon_utah,,0.8333333333333334,24295,utah,2015,kevendixonjr,Buena Park,CA,Buena Park,OL,78.0,275.0,3,,,,Keven Dixon Jr.,kevendixonjr_utah,Utah
977,25885,ucla,2003,mauricejonesdrew,De La Salle,Concord,CA,APB,67.0,190,0.9394,4,97,1,14,  N/A  ,4.0,N/A,N/A,Maurice Jones-Drew,mauricejonesdrew_ucla,,0.8125,26541,ucla,2003,mauricedrew,Concord,CA,De La Salle,RB,69.0,190.0,4,54.0,1.0,21.0,Maurice Drew,mauricedrew_ucla,UCLA
978,25905,oregon,2006,bradycamp,Sam Barlow,Gresham,OR,TE,76.0,230,0.7222,2,NA,115,9,  N/A  ,2.0,N/A,N/A,Brady Camp,bradycamp_oregon,,0.8779220779220779,26569,oregonstate,2006,bradycamp,Gresham,OR,Barlow,TE,76.0,230.0,2,,,6.0,Brady Camp,bradycamp_oregonstate,Oregon State
979,25980,ucla,2014,natestarks,Cherry Creek,Englewood,CO,ATH,71.0,200,0.9210,4,198,14,2, 94  ,8.0,12,2,Nate Starks,natestarks_ucla,174,0.8214285714285714,26904,ucla,2014,nathanstarks,Englewood,CO,Cherry Creek,RB,71.0,200.0,4,161.0,15.0,3.0,Nathan Starks,nathanstarks_ucla,UCLA
980,26005,washington,2014,jojomcintosh,Chaminade,West Hills,CA,S,74.0,190,0.8456,3,896,73,89, 85  ,6.0,86,86,JoJo McIntosh,jojomcintosh_washington,,0.8163265306122449,27021,washington,2014,josephmcintosh,West Hills,CA,Chaminade,DB,74.0,189.0,3,,,,Joseph McIntosh,josephmcintosh_washington,Washington
981,26008,washington,2014,braydendickey,Chaminade,West Hills,CA,WR,77.0,215,0.8376,3,NA,144,108, 85  ,6.0,134,93,Brayden Dickey,braydendickey_washington,,0.9340659340659341,25400,washington,2014,braydenlenius,West Hills,CA,Chaminade,WR,77.0,214.0,3,,,78.0,Brayden Lenius,braydenlenius_washington,Washington
982,26056,oregon,2010,jamesscalesiii,Northern Guilford,Greensboro,NC,CB,70.0,180,0.8764,3,478,33,14,  N/A  ,3.0,N/A,N/A,James Scales III,jamesscalesiii_oregon,,0.826530612244898,24386,oregon,2010,jamesscales,Greensboro,NC,Northern Guilford,DB,70.0,179.0,3,,49.0,19.0,James Scales,jamesscales_oregon,Oregon
983,26094,oregonstate,2017,kolbytaylor,Chandler,Chandler,AZ,WR,71.0,186,0.8646,3,557,83,8, 86  ,6.0,103,12,Kolby Taylor,kolbytaylor_oregonstate,,0.8189935064935064,27212,oregon,2017,johnnyjohnsoniii,Chandler,AZ,Chandler,WR,72.0,190.0,3,,,,Johnny Johnson III,johnnyjohnsoniii_oregon,Oregon
984,26112,oregonstate,2017,champflemings,Cathedral,Los Angeles,CA,WR,65.0,137,0.8122,3,NA,258,190, 78  ,5.0,319,209,Champ Flemings,champflemings_oregonstate,,0.945054945054945,23207,oregonstate,2017,arexflemings,Los Angeles,CA,Cathedral,WR,67.0,155.0,3,,,,Arex Flemings,arexflemings_oregonstate,Oregon State
985,26112,oregonstate,2017,champflemings,Cathedral,Los Angeles,CA,WR,65.0,137,0.8122,3,NA,258,190, 78  ,5.0,319,209,Champ Flemings,champflemings_oregonstate,,0.8234432234432234,23453,washingtonstate,2017,jamirecalvin,Los Angeles,CA,Cathedral,WR,70.0,165.0,4,189.0,31.0,28.0,Jamire Calvin,jamirecalvin_washingtonstate,Washington St
986,26151,stanford,2018,jaysymondsjr,Buckingham Browne & Nichols School,Cambridge,MA,FB,76.0,257,0.8439,3,NA,1,5, 83  ,6.0,2,6,Jay Symonds Jr,jaysymondsjr_stanford,,0.803921568627451,25266,stanford,2018,jaysymonds,Cambridge,MA,Buckingham Browne & Nichols,TE,76.0,248.0,3,,,3.0,Jay Symonds,jaysymonds_stanford,Stanford
987,26175,colorado,2005,matthewdilallo,Wellington,West Palm Beach,FL,K,73.0,195,0.7444,2,NA,25,172,  N/A  ,2.0,N/A,N/A,Matthew DiLallo,matthewdilallo_colorado,,0.8214285714285714,15026,florida,2005,jonathanphillips,West Palm Beach,FL,Wellington,K,73.0,200.0,2,,9.0,,Jonathan Phillips,jonathanphillips_florida,
988,26181,california,2011,brendonbigelow,Central East,Fresno,CA,RB,70.0,180,0.9175,4,184,14,20, 95  ,8.0,12,10,Brendon Bigelow,brendonbigelow_california,106,0.9897959183673469,25030,california,2011,brendanbigelow,Fresno,CA,Central East,RB,70.0,180.0,4,176.0,11.0,19.0,Brendan Bigelow,brendanbigelow_california,California
989,26212,arizonastate,2013,alanilatu,Rancho Cucamonga,Rancho Cucamonga,CA,OLB,73.0,210,0.8440,3,912,78,100, 85  ,6.0,69,102,Alani Latu,alanilatu_arizonastate,,0.8051948051948052,24795,arizonastate,2013,viliamilatu,Rancho Cucamonga,CA,Rancho Cucamonga,LB,74.0,225.0,4,,13.0,37.0,Viliami Latu,viliamilatu_arizonastate,Arizona State
990,26258,utah,2018,blakekuithe,Cinco Ranch,Katy,TX,SDE,74.0,230,0.8467,3,NA,59,167, 81  ,6.0,82,246,Blake Kuithe,blakekuithe_utah,,0.8181818181818182,23761,utah,2018,brantkuithe,Katy,TX,Cinco Ranch,ATH,75.0,208.0,3,,,,Brant Kuithe,brantkuithe_utah,Utah
991,26259,utah,2018,brantkuithe,Cinco Ranch,Katy,TX,ATH,75.0,212,0.8451,3,NA,91,173, 83  ,6.0,101,183,Brant Kuithe,brantkuithe_utah,,0.8181818181818182,24368,utah,2018,blakekuithe,Katy,TX,Cinco Ranch,DE,76.0,235.0,3,,45.0,,Blake Kuithe,blakekuithe_utah,Utah
992,26297,arizonastate,2005,shawnlauvao,Farrington,Honolulu,HI,OG,75.0,310,0.8556,3,332,24,4,  N/A  ,3.0,N/A,N/A,Shawn Lauvao,shawnlauvao_arizonastate,,0.8067226890756302,26712,arizonastate,2005,shawnsisifolauvao,Honolulu,HI,Farrington,OL,75.0,310.0,3,,35.0,6.0,Shawn Sisifo Lauvao,shawnsisifolauvao_arizonastate,Arizona State
993,26349,ucla,2018,patrickjolly,Newsome,Lithia,FL,ATH,73.0,177,0.8560,3,908,73,135, 86  ,6.0,75,142,Patrick Jolly,patrickjolly_ucla,,0.8367346938775511,27286,ucla,2018,patrickjollyjr,Lithia,FL,Newsome,WR,73.0,180.0,3,,,,Patrick Jolly Jr.,patrickjollyjr_ucla,UCLA
994,26380,usc,2010,demetriuswhite,Corona,Corona,CA,CB,73.0,205,NA,0,NA,NA,NA,,,,,Demetrius White,demetriuswhite_usc,,0.819047619047619,26899,usc,2010,demetriuswright,Corona,CA,Corona,DB,73.0,201.0,4,100.0,8.0,14.0,Demetrius Wright,demetriuswright_usc,USC
995,26425,usc,2006,garretgreen,Notre Dame,Sherman Oaks,CA,DUAL,74.0,190,0.8620,3,447,10,47,  N/A  ,3.0,N/A,N/A,Garret Green,garretgreen_usc,,0.8452380952380951,27454,usc,2006,garrettgreen,Sherman Oaks,CA,Notre Dame,QB,74.0,190.0,3,,7.0,37.0,Garrett Green,garrettgreen_usc,USC
996,26477,california,2016,matthewlaris,Eastside Catholic,Sammamish,WA,WR,76.0,210,0.8503,3,830,126,7, 85  ,6.0,156,10,Matthew Laris,matthewlaris_california,,0.9642857142857143,25002,california,2016,mattlaris,Sammamish,WA,Eastside Catholic,WR,76.0,210.0,3,,,,Matt Laris,mattlaris_california,California
997,26483,california,2016,joshuadrayden,Bishop Dunne,Dallas,TX,CB,69.5,168,0.8396,3,NA,97,135, 82  ,6.0,137,187,Joshua Drayden,joshuadrayden_california,,0.8351648351648352,26668,california,2016,joshdrayden,Dallas,TX,Bishop Dunne,DB,70.0,175.0,3,,60.0,,Josh Drayden,joshdrayden_california,California
998,26543,arizona,2020,staceymarshalljr,Hutchinson C.C.,Hutchinson,KS,TE,77.0,255,0.8235,3,191,11,54, 79  ,5.0,18,71,Stacey Marshall Jr.,staceymarshalljr_arizona,,0.9821428571428571,23098,arizona,2020,staceymarshall,Hutchinson,KS,Hutchinson C.C.,TE,77.0,240.0,3,49.0,,,Stacey Marshall,staceymarshall_arizona,Arizona
999,26565,oregonstate,2006,uaniunga,Kahuku,Kahuku,HI,ATH,73.0,210,0.8111,3,NA,81,9,  N/A  ,3.0,N/A,N/A,Uani Unga,uaniunga_oregonstate,,0.9365079365079365,26142,oregonstate,2006,devinunga,Kahuku,HI,Kahuku,ATH,73.0,210.0,2,,,9.0,Devin Unga,devinunga_oregonstate,Oregon State
1000,26566,oregonstate,2006,kevinunga,Kahuku,Kahuku,HI,ILB,74.0,220,0.8111,3,NA,59,10,  N/A  ,3.0,N/A,N/A,Kevin Unga,kevinunga_oregonstate,,0.8412698412698413,26142,oregonstate,2006,devinunga,Kahuku,HI,Kahuku,ATH,73.0,210.0,2,,,9.0,Devin Unga,devinunga_oregonstate,Oregon State
1001,26600,stanford,2009,georgemeinken,Lynnwood,Lynnwood,WA,SDE,76.0,255,0.8451,3,NA,51,11,,,,,George Meinken,georgemeinken_stanford,,0.8241758241758241,23062,stanford,2009,geoffmeinken,Lynnwood,WA,Lynnwood,DE,76.0,255.0,3,,50.0,11.0,Geoff Meinken,geoffmeinken_stanford,Stanford
1002,26627,oregonstate,2010,thomasmolesi,Oceanside,Oceanside,CA,DT,74.0,280,0.8813,3,413,36,50,  N/A  ,3.0,N/A,N/A,Thomas Molesi,thomasmolesi_oregonstate,,0.8241758241758241,44169,sandiegostate,2010,kennethgaleai,Oceanside,CA,Oceanside,DT,73.0,280.0,2,,,,Kenneth Galea'i,kennethgaleai_sandiegostate,San Diego State
1003,26642,oregonstate,2010,donnellwelch,Palm Desert,Palm Desert,CA,OLB,74.0,205,0.8701,3,563,34,67,,,,,Donnell Welch,donnellwelch_oregonstate,,0.8452380952380951,25056,oregonstate,2010,donellwelch,Palm Desert,CA,Palm Desert,LB,74.0,205.0,3,,24.0,80.0,Donell Welch,donellwelch_oregonstate,Oregon State
1004,26661,oregon,2017,nickpickett,Salesian,Los Angeles,CA,ATH,74.0,185,0.8478,3,905,65,84, 84  ,6.0,80,100,Nick Pickett,nickpickett_oregon,,0.8660714285714286,27039,oregon,2017,deommodorelenoir,Los Angeles,CA,Salesian,ATH,71.0,180.0,4,54.0,1.0,7.0,Deommodore Lenoir,deommodorelenoir_oregon,Oregon
1005,26665,oregon,2017,johnnyjohnsoniii,Chandler,Chandler,AZ,WR,72.0,194,0.8226,3,NA,219,29, 75  ,5.0,419,39,Johnny Johnson III,johnnyjohnsoniii_oregon,,0.8189935064935064,25541,oregonstate,2017,kolbytaylor,Chandler,AZ,Chandler,WR,71.0,186.0,3,,69.0,13.0,Kolby Taylor,kolbytaylor_oregonstate,Oregon State
1006,26691,ucla,2013,eddievanderdoes,Placer,Auburn,CA,DT,74.0,310,0.9960,5,7,1,2, 100  ,10.0,1,1,Eddie Vanderdoes,eddievanderdoes_ucla,6,0.8730158730158729,34717,notredame,2013,eddievanderdoes,Auburn,CA,Placer,DT,75.0,310.0,5,21.0,2.0,3.0,Eddie Vanderdoes,eddievanderdoes_notredame,Notre Dame
1007,26695,ucla,2013,isaakosavaiinaea,Punahou,Honolulu,HI,ILB,75.0,230,0.9397,4,128,3,1, 95  ,8.0,2,1,Isaako Savaiinaea,isaakosavaiinaea_ucla,91,0.8392857142857143,25887,ucla,2013,isaacsavaiinaea,Honolulu,HI,Punahou,LB,75.0,235.0,3,,44.0,3.0,Isaac Savaiinaea,isaacsavaiinaea_ucla,UCLA
1008,26697,ucla,2013,johnjohnson,Central East,Fresno,CA,CB,70.0,175,0.9345,4,145,14,19,,,,,John Johnson,johnjohnson_ucla,,0.8351648351648352,26133,ucla,2013,johnnyjohnson,Fresno,CA,Central East,DB,70.0,175.0,4,169.0,13.0,25.0,Johnny Johnson,johnnyjohnson_ucla,UCLA
1009,26699,ucla,2013,deonhollins,Fort Bend Marshall,Missouri City,TX,OLB,73.5,225,0.9209,4,194,15,27, 90  ,8.0,21,41,Deon Hollins,deonhollins_ucla,,0.8351648351648352,26141,ucla,2013,deonhollinsjr,Missouri City,TX,Fort Bend Marshall,LB,74.0,225.0,4,206.0,18.0,25.0,Deon Hollins Jr.,deonhollinsjr_ucla,UCLA
1010,26702,ucla,2013,kennyclark,Wilmer Amina Carter,Rialto,CA,DT,74.0,280,0.9016,4,275,23,33, 90  ,8.0,20,36,Kenny Clark,kennyclark_ucla,,0.9191729323308271,25412,ucla,2013,kennethclark,Rialto,CA,Wilmer Carter,DT,74.0,275.0,4,,24.0,39.0,Kenneth Clark,kennethclark_ucla,UCLA
1011,26752,utah,2013,uliseseianu,Golden West College,Huntington Beach,CA,DT,75.0,295,0.8440,3,108,14,33, 83  ,6.0,20,52,Ulisese Ianu,uliseseianu_utah,152,0.9159261790840738,26751,utah,2013,seseianu,Huntington Beach,CA,Golden West C.C.,DT,75.0,300.0,3,,,,Sese Ianu,seseianu_utah,Utah
1012,26753,utah,2013,gregreese,Arizona Western College,Yuma,AZ,TE,78.0,245,0.8371,3,131,8,18, 87  ,6.0,3,9,Greg Reese,gregreese_utah,70,0.9270186335403726,26445,utah,2013,gregoryreese,Yuma,AZ,Arizona Western C.C.,TE,78.0,246.0,3,86.0,,,Gregory Reese,gregoryreese_utah,Utah
1013,26767,utah,2013,marcussanderswilliams,Durango,Las Vegas,NV,ILB,71.0,235,0.7000,2,NA,173,17,,,,,Marcus Sanders-Williams,marcussanderswilliams_utah,,0.8095238095238095,24122,utah,2013,marcuswilliams,Las Vegas,NV,Durango,RB,71.0,204.0,2,,,10.0,Marcus Williams,marcuswilliams_utah,Utah
1014,26821,arizonastate,2018,camphillips,Clear Lake,Houston,TX,S,74.0,180,0.8355,3,NA,110,201, 82  ,6.0,123,195,Cam Phillips,camphillips_arizonastate,,0.819047619047619,27479,arizonastate,2018,cameronphillips,Houston,TX,Clear Lake,DB,74.0,178.0,3,,,,Cameron Phillips,cameronphillips_arizonastate,Arizona State
1015,26834,stanford,2013,davidbright,Mater Dei,Santa Ana,CA,OT,77.0,275,0.8432,3,932,74,101, 85  ,6.0,75,119,David Bright,davidbright_stanford,,0.8311688311688312,23542,stanford,2013,davebright,Santa Ana,CA,Mater Dei,OL,77.0,290.0,3,,67.0,85.0,Dave Bright,davebright_stanford,Stanford
1016,26842,stanford,2005,jimdray,Bergen Catholic,Oradell,NJ,TE,77.0,220,0.8778,3,233,11,10,  N/A  ,3.0,N/A,N/A,Jim Dray,jimdray_stanford,,0.9523809523809524,23055,stanford,2005,jamesdray,Oradell,NJ,Bergen Catholic,TE,77.0,220.0,3,,13.0,8.0,James Dray,jamesdray_stanford,Stanford
1017,27001,california,2020,djrogers,Eastside Catholic,Sammamish,WA,TE,75.0,230,0.8971,4,316,8,7,,,,,D.J. Rogers,djrogers_california,,0.9404761904761905,25201,california,2020,dandrerogers,Sammamish,WA,Eastside Catholic,TE,76.0,230.0,4,,10.0,6.0,D'Andre Rogers,dandrerogers_california,California
1018,27002,arizonastate,2014,djcalhoun,El Cerrito,El Cerrito,CA,OLB,72.0,215,0.9308,4,158,11,16, 94  ,8.0,13,22,DJ Calhoun,djcalhoun_arizonastate,183,0.8095238095238095,23492,arizonastate,2014,derikcalhoun,El Cerrito,CA,El Cerrito,LB,72.0,229.0,4,183.0,12.0,19.0,Derik Calhoun,derikcalhoun_arizonastate,Arizona State
1019,27068,ucla,2009,stanhasiak,Kapolei,Kapolei,HI,OG,77.0,320,0.9212,4,171,10,2,,,,,Stan Hasiak,stanhasiak_ucla,,0.8241758241758241,26257,ucla,2009,stanleyhasiak,Kapolei,HI,Kapolei,OL,78.0,320.0,4,108.0,4.0,2.0,Stanley Hasiak,stanleyhasiak_ucla,UCLA
1020,27117,arizonastate,2015,tommyhudson,Archbishop Mitty,San Jose,CA,TE,77.0,252,0.8569,3,727,25,88, 87  ,6.0,26,84,Tommy Hudson,tommyhudson_arizonastate,,0.9642857142857143,25914,arizonastate,2015,thomashudson,San Jose,CA,Archbishop Mitty,TE,77.0,252.0,3,,24.0,81.0,Thomas Hudson,thomashudson_arizonastate,Arizona State
1021,27120,arizonastate,2015,stevenmiller,Gilbert,Gilbert,AZ,OT,77.0,290,0.8497,3,885,93,13, 87  ,6.0,72,9,Steven Miller,stevenmiller_arizonastate,,0.8452380952380951,25910,arizonastate,2015,stevemiller,Gilbert,AZ,Gilbert,OL,76.0,296.0,3,,,13.0,Steve Miller,stevemiller_arizonastate,Arizona State
1022,27147,ucla,2008,tonydye,Santiago,Corona,CA,CB,71.0,180,0.9387,4,122,11,13,  N/A  ,4.0,N/A,N/A,Tony Dye,tonydye_ucla,,0.8142857142857143,22823,ucla,2008,anthonydye,Corona,CA,Santiago,DB,70.0,179.0,4,,18.0,38.0,Anthony Dye,anthonydye_ucla,UCLA
1023,27214,colorado,2019,lavontaeshenault,DeSoto,DeSoto,TX,WR,73.0,185,0.8887,3,401,48,49, 87  ,6.0,93,92,La'Vontae Shenault,lavontaeshenault_colorado,,0.8214285714285714,22963,colorado,2017,laviskashenault,DeSoto,TX,DeSoto,WR,74.0,205.0,3,,,,Laviska Shenault,laviskashenault_colorado,Colorado
1024,27223,colorado,2019,lloydmurrayjr,Hirschi,Wichita Falls,TX,DT,74.0,310,0.8459,3,NA,84,158, 82  ,6.0,121,238,Lloyd Murray Jr.,lloydmurrayjr_colorado,,0.9780219780219781,23493,colorado,2019,lloydmurray,Wichita Falls,TX,Hirschi,DT,74.0,308.0,3,,,,Lloyd Murray,lloydmurray_colorado,Colorado
1025,27239,usc,2016,oluwolebetikujr,Junipero Serra,Gardena,CA,WDE,75.5,240,0.9884,5,15,1,2, 98  ,10.0,1,1,Oluwole Betiku Jr.,oluwolebetikujr_usc,9,0.8380952380952381,27561,usc,2016,oluwolebetiku,Gardena,CA,Junipero Serra,DE,75.0,240.0,4,48.0,4.0,11.0,Oluwole Betiku,oluwolebetiku_usc,USC
1026,27241,usc,2016,tylervaughns,Bishop Amat,La Puente,CA,WR,73.5,177,0.9816,4,30,2,6, 96  ,8.0,7,8,Tyler Vaughns,tylervaughns_usc,56,0.8809523809523808,24164,usc,2016,trevonsidney,La Puente,CA,Bishop Amat,WR,71.0,163.0,4,174.0,40.0,33.0,Trevon Sidney,trevonsidney_usc,USC
1027,27242,usc,2016,michaelpittmanjr,Oaks Christian,Westlake Village,CA,WR,76.0,209,0.9688,4,59,8,9, 98  ,9.0,2,2,Michael Pittman Jr.,michaelpittmanjr_usc,21,0.9821428571428571,22906,usc,2016,michaelpittman,Westlake Village,CA,Oaks Christian,WR,76.0,205.0,4,42.0,6.0,9.0,Michael Pittman,michaelpittman_usc,USC
1028,27245,usc,2016,trevonsidney,Bishop Amat,La Puente,CA,WR,71.0,157,0.9360,4,143,26,21, 94  ,8.0,21,16,Trevon Sidney,trevonsidney_usc,136,0.8809523809523808,27183,usc,2016,tylervaughns,La Puente,CA,Bishop Amat,WR,74.0,176.0,5,22.0,2.0,4.0,Tyler Vaughns,tylervaughns_usc,USC
1029,27247,usc,2016,frankmartinii,Mater Dei,Santa Ana,CA,OT,76.0,287,0.9185,4,211,21,30, 92  ,8.0,26,34,Frank Martin II,frankmartinii_usc,,0.8351648351648352,23578,usc,2016,frankmartin,Santa Ana,CA,Mater Dei,OL,77.0,308.0,4,202.0,12.0,37.0,Frank Martin,frankmartin_usc,USC
1030,27253,usc,2016,keyshawnpieyoung,Miami Senior,Miami,FL,WR,71.0,175,0.8825,3,381,64,51, 89  ,6.0,64,53,Keyshawn Pie Young,keyshawnpieyoung_usc,,0.9732142857142857,23268,usc,2016,keyshawnyoung,Miami,FL,Miami Senior,WR,71.0,165.0,3,,65.0,48.0,Keyshawn Young,keyshawnyoung_usc,USC
1031,27255,usc,2016,velusjonesjr,Saraland,Saraland,AL,WR,71.0,180,0.8727,3,463,79,16, 87  ,6.0,88,21,Velus Jones Jr.,velusjonesjr_usc,,0.8333333333333334,23111,usc,2016,velusjones,Saraland,AL,,WR,72.0,180.0,4,,63.0,12.0,Velus Jones,velusjones_usc,USC
1032,27299,stanford,2012,barryjsanders,Heritage Hall,Oklahoma City,OK,APB,69.0,180,0.9622,4,85,4,2, 95  ,8.0,6,3,Barry J. Sanders,barryjsanders_stanford,130,0.8461538461538461,27468,stanford,2012,barrysanders,Oklahoma City,OK,Heritage Hall,RB,71.0,190.0,4,134.0,9.0,2.0,Barry Sanders,barrysanders_stanford,Stanford
1033,27364,washington,2004,matttuiasosopo,Woodinville,Woodinville,WA,DUAL,74.0,200,0.9890,5,27,2,1,  N/A  ,5.0,N/A,N/A,Matt Tuiasosopo,matttuiasosopo_washington,,0.8319327731092436,27515,washington,2004,matthewtuiasosopo,Woodinville,WA,Woodinville,QB,74.0,200.0,5,16.0,2.0,1.0,Matthew Tuiasosopo,matthewtuiasosopo_washington,Washington
1034,27408,utah,2012,reggieporter,Amite,Amite,LA,S,73.0,185,0.7898,2,NA,130,67, 77  ,4.0,141,73,Reggie Porter,reggieporter_utah,,0.8061224489795917,27080,utah,2012,reginaldporter,Amite,LA,Amite,ATH,73.0,190.0,3,,,,Reginald Porter,reginaldporter_utah,Utah
1035,27414,usc,2020,garybryantjr,Centennial,Corona,CA,WR,70.5,164,0.9766,4,46,7,5, 96  ,8.0,8,6,Gary Bryant Jr.,garybryantjr_usc,50,0.9761904761904763,25473,usc,2020,garybryant,Corona,CA,Centennial,WR,71.0,170.0,4,46.0,7.0,5.0,Gary Bryant,garybryant_usc,USC
1036,27417,usc,2020,joshjackson,Narbonne,Harbor City,CA,WR,72.5,179,0.8830,3,434,74,38, 89  ,6.0,67,40,Josh Jackson,joshjackson_usc,,0.9780219780219781,27271,usc,2020,joshuajackson,Harbor City,CA,Narbonne,WR,74.0,185.0,3,,62.0,36.0,Joshua  Jackson,joshuajackson_usc,USC
1037,27477,oregon,2016,cameronmccormick,Summit,Bend,OR,TE,77.0,230,0.8656,3,544,25,4, 87  ,6.0,24,4,Cameron McCormick,cameronmccormick_oregon,,0.9642857142857143,26396,oregon,2016,cammccormick,Bend,OR,Summit,TE,77.0,225.0,3,,17.0,4.0,Cam McCormick,cammccormick_oregon,Oregon
1038,27485,oregon,2016,samuelpoutasi,Desert Pines,Las Vegas,NV,OG,76.0,295,0.8224,3,NA,83,6, 78  ,5.0,119,14,Samuel Poutasi,samuelpoutasi_oregon,,0.8469387755102041,24850,oregon,2016,samuelupoutasi,Las Vegas,NV,Desert Pines,OL,76.0,310.0,3,,,7.0,Samuelu Poutasi,samuelupoutasi_oregon,Oregon
1039,27500,ucla,2012,keneorjioke,Lassiter,Marietta,GA,S,75.0,213,0.8773,3,524,31,43, 90  ,7.0,21,28,Kene Orjioke,keneorjioke_ucla,,0.8333333333333334,23083,ucla,2012,kennyorjioke,Marietta,GA,Lassiter,ATH,75.0,215.0,3,,65.0,66.0,Kenny Orjioke,kennyorjioke_ucla,UCLA
1040,27502,ucla,2012,kennethwalkeriii,Richmond,Richmond,CA,WR,72.0,175,0.8710,3,614,75,63, 86  ,6.0,91,71,Kenneth Walker III,kennethwalkeriii_ucla,,0.8507653061224489,27214,ucla,2012,kennethwalker,Richmond,CA,John F Kennedy,WR,72.0,170.0,3,,71.0,60.0,Kenneth Walker,kennethwalker_ucla,UCLA
1041,27514,ucla,2012,ahmaadharris,Peachtree Ridge,Suwanee,GA,APB,68.0,160,0.7333,2,NA,39,191, 70  ,4.0,N/A,N/A,Ahmaad Harris,ahmaadharris_ucla,,0.8452380952380951,27239,ucla,2012,ahmadharris,Suwanee,GA,Peachtree Ridge,WR,68.0,170.0,2,,,,Ahmad Harris,ahmadharris_ucla,UCLA
1042,27559,stanford,2008,chrisowusu,Oaks Christian,Westlake Village,CA,WR,73.0,177,0.8895,3,335,48,40,  N/A  ,3.0,N/A,N/A,Chris Owusu,chrisowusu_stanford,,0.9464285714285714,26865,stanford,2008,christopherowusu,Westlake Village,CA,Oaks Christian,WR,73.0,177.0,4,240.0,36.0,34.0,Christopher Owusu,christopherowusu_stanford,Stanford
1043,27615,oregonstate,2007,sioelinau,Snow College,Ephraim,UT,DT,75.0,310,0.8000,3,146,12,5,  N/A  ,3.0,N/A,N/A,Sioeli Nau,sioelinau_oregonstate,,0.807081807081807,10055,oklahomastate,2007,tongatea,Ephraim,UT,Snow College,DT,72.0,315.0,4,31.0,,,Tonga Tea,tongatea_oklahomastate,
1044,27637,california,2017,gabrielcherry,Centennial,Bakersfield,CA,SDE,77.0,265,0.8421,3,NA,51,97, 83  ,6.0,65,119,Gabriel Cherry,gabrielcherry_california,,0.8241758241758241,26459,california,2017,gabecherry,Bakersfield,CA,Centennial,DE,77.0,265.0,3,,30.0,70.0,Gabe Cherry,gabecherry_california,California
1045,27648,houston,2016,trendaviandickson,Navasota,Navasota,TX,WR,71.0,163,0.9521,4,104,14,16,"
            93
            
        ",8.0,29,27,Tren'Davian Dickson,trendaviandickson_houston,159,0.8775510204081632,6778,baylor,2016,trendaviandickson,Navasota,TX,Navasota,WR,72.0,170.0,4,124.0,24.0,16.0,Tren'Davian Dickson,trendaviandickson_baylor,
1046,27659,houston,2016,dixiewooteniii,Lamar,Houston,TX,OG,75.0,312,0.8326,3,NA,72,150,"
            83
            
        ",6.0,66,162,Dixie Wooten III,dixiewooteniii_houston,,0.826530612244898,31029,houston,2016,dixiewooten,Houston,TX,Lamar,OL,77.0,322.0,2,,,,Dixie Wooten,dixiewooten_houston,Houston
1047,27739,tulsa,2019,reggieellis,Aldine Davis,Houston,TX,CB,71.0,165,0.7953,2,NA,262,393,"
            78
            
        ",4.0,289,408,Reggie Ellis,reggieellis_tulsa,,0.8021978021978021,28310,tulsa,2019,reginaldellis,Houston,TX,Aldine Davis,DB,72.0,176.0,2,,,,Reginald Ellis,reginaldellis_tulsa,Tulsa
