,sourceID,targetID,PlayerName,StandardizedPosition,KeyPositionGroup,Year,sum
"('chrishayes_oregonstate', 'chrisjames_illinois_2014')",chrishayes_oregonstate,chrisjames_illinois_2014,0.8,1,1,1.0,0.95
"('chrismiles_northtexas', 'chrismiller_floridainternational_2014')",chrismiles_northtexas,chrismiller_floridainternational_2014,0.8181818181818181,1,1,1.0,0.9545454545454546
"('chrismiller_georgiatech', 'chrisminter_tulsa_2015')",chrismiller_georgiatech,chrisminter_tulsa_2015,0.8181818181818181,1,1,1.0,0.9545454545454546
"('christianhaynes_charlotte', 'christianholmes_missouri_2016')",christianhaynes_charlotte,christianholmes_missouri_2016,0.8,1,1,1.0,0.95
"('christianmercer_centralmichigan', 'christianmiller_alabama_2014')",christianmercer_centralmichigan,christianmiller_alabama_2014,0.8,1,1,1.0,0.95
"('christopherlove_nevada', 'christopherivy_tulsa_2015')",christopherlove_nevada,christopherivy_tulsa_2015,0.8,1,1,1.0,0.95
"('chriswillis_eastcarolina', 'chriswilliams_louisville_2016')",chriswillis_eastcarolina,chriswilliams_louisville_2016,0.8461538461538461,1,1,1.0,0.9615384615384616
"('cjsaunders_ohiostate', 'djsanders_middletennesseestate_2014')",cjsaunders_ohiostate,djsanders_middletennesseestate_2014,0.8,1,1,1.0,0.95
"('cjsmith_northwestern', 'djsmith_southcarolina_2014')",cjsmith_northwestern,djsmith_southcarolina_2014,0.8571428571428572,1,1,1.0,0.9642857142857143
"('colbymoore_kansasstate', 'coreymoore_georgia_2011')",colbymoore_kansasstate,coreymoore_georgia_2011,0.8,1,1,1.0,0.95
"('colechristiansen_army', 'chasechristiansen_utahstate_2014')",colechristiansen_army,chasechristiansen_utahstate_2014,0.8235294117647058,1,1,1.0,0.9558823529411764
"('connormeyers_utahstate', 'connormayes_minnesota_2014')",connormeyers_utahstate,connormayes_minnesota_2014,0.8333333333333334,1,1,1.0,0.9583333333333334
"('connorsmith_army', 'cannonsmith_clemson_2014')",connorsmith_army,cannonsmith_clemson_2014,0.8181818181818181,1,1,1.0,0.9545454545454546
"('corygrossjr_buffalo', 'corygross_buffalo_2018')",corygrossjr_buffalo,corygross_buffalo_2018,0.8181818181818181,1,1,1.0,0.9545454545454546
"('curtiswilliams_virginiatech', 'chriswilliams_centralflorida_2014')",curtiswilliams_virginiatech,chriswilliams_centralflorida_2014,0.8571428571428572,1,1,1.0,0.9642857142857143
"('danieljackson_floridainternational', 'danejackson_pittsburgh_2015')",danieljackson_floridainternational,danejackson_pittsburgh_2015,0.8461538461538461,1,1,1.0,0.9615384615384616
"('danteadkinsjr_fresnostate', 'danteadkins_fresnostate_2019')",danteadkinsjr_fresnostate,danteadkins_fresnostate_2019,0.8461538461538461,1,1,1.0,0.9615384615384616
"('daronwilliams_louisiana', 'marlonwilliams_centralflorida_2017')",daronwilliams_louisiana,marlonwilliams_centralflorida_2017,0.8571428571428572,1,1,1.0,0.9642857142857143
"('darrellcloyjr_arizona', 'darrellcloy_arizona_2014')",darrellcloyjr_arizona,darrellcloy_arizona_2014,0.8461538461538461,1,1,1.0,0.9615384615384616
"('darrencarrington_oregon', 'darrencarringtonii_oregon_2013')",darrencarrington_oregon,darrencarringtonii_oregon_2013,0.8888888888888888,1,1,1.0,0.9722222222222222
"('darrencarrington_utah', 'darrencarringtonii_oregon_2013')",darrencarrington_utah,darrencarringtonii_oregon_2013,0.8888888888888888,1,1,1.0,0.9722222222222222
"('dcwilliams_vanderbilt', 'dawilliams_alabamabirmingham_2016')",dcwilliams_vanderbilt,dawilliams_alabamabirmingham_2016,0.9,1,1,1.0,0.975
"('deanpowell_army', 'dylanpowell_stanford_2016')",deanpowell_army,dylanpowell_stanford_2016,0.8181818181818181,1,1,1.0,0.9545454545454546
"('demarcusjones_northcarolinastate', 'marcusjones_northernillinois_2015')",demarcusjones_northcarolinastate,marcusjones_northernillinois_2015,0.8461538461538461,1,1,1.0,0.9615384615384616
"('deontewilliams_floridastate', 'deandrewilliams_tulane_2016')",deontewilliams_floridastate,deandrewilliams_tulane_2016,0.8,1,1,1.0,0.95
"('derekbatt_toledo', 'derekwatt_wisconsin_2011')",derekbatt_toledo,derekwatt_wisconsin_2011,0.8888888888888888,1,1,1.0,0.9722222222222222
"('derrickkellyii_floridastate', 'derrickkelly_floridastate_2014')",derrickkellyii_floridastate,derrickkelly_floridastate_2014,0.8571428571428572,1,1,1.0,0.9642857142857143
